,Y,Yhat,confidence
3679,429,781,0.8955
3680,43,42,0.6069
3681,43,43,1.0
3682,43,43,0.8733
3683,43,42,0.7393
3684,43,43,0.9999
3685,43,42,0.7193
3686,43,43,1.0
3687,43,43,0.986
3688,43,43,1.0
3689,43,43,0.9178
3690,430,430,0.998
3691,430,430,0.9999
3692,430,430,0.4805
3693,430,430,0.9915
3694,430,430,0.6076
3695,430,430,0.9919
3696,430,430,0.9864
3697,430,430,1.0
3698,430,430,0.5777
3699,430,430,0.9997
3700,431,431,0.9604
3701,431,516,0.9598
3702,431,469,0.4838
3703,431,431,0.9578
3704,431,431,0.6821
3705,431,431,0.8127
3706,431,431,0.5113
3707,431,516,0.5666
3708,431,516,0.6676
3709,431,830,0.3993
3710,432,432,0.9957
3711,432,845,0.251
3712,432,819,0.6524
3713,432,432,0.6363
3714,432,432,0.7467
3715,432,432,0.6111
3716,432,432,0.997
3717,432,432,0.811
3718,432,612,0.2683
3719,432,683,0.7365
3720,433,694,0.289
3721,433,452,0.2366
3722,433,433,0.9933
3723,433,433,0.3017
3724,433,693,0.6162
3725,433,433,1.0
3726,433,416,0.608
3727,433,433,0.9807
3728,433,433,0.1358
3729,433,977,0.6118
3730,434,434,0.8636
3731,434,434,0.5722
3732,434,748,0.3081
3733,434,327,0.7332
3734,434,434,0.3925
3735,434,434,1.0
3736,434,760,0.604
3737,434,529,0.651
3738,434,434,0.6216
3739,434,434,0.9395
3740,435,610,0.6828
3741,435,876,0.7131
3742,435,435,0.5028
3743,435,876,0.4921
3744,435,794,0.3553
3745,435,435,0.4848
3746,435,463,0.3188
3747,435,435,0.6036
3748,435,435,0.4951
3749,435,828,0.1916
3750,436,436,0.8245
3751,436,436,0.9865
3752,436,734,0.8904
3753,436,436,0.9937
3754,436,468,0.3527
3755,436,817,0.5633
3756,436,569,0.1922
3757,436,436,0.9846
3758,436,751,0.3106
3759,436,734,0.9803
3760,437,437,0.9798
3761,437,437,0.9903
3762,437,437,0.9943
3763,437,668,0.2182
3764,437,437,0.9913
3765,437,437,0.5673
3766,437,437,0.9574
3767,437,437,0.6023
3768,437,812,0.6372
3769,437,437,0.9969
3770,438,438,0.4731
3771,438,438,0.9917
3772,438,438,0.9899
3773,438,572,0.8541
3774,438,438,0.9787
3775,438,438,0.9972
3776,438,923,0.4686
3777,438,749,0.5348
3778,438,899,0.7483
3779,438,438,0.9894
3780,439,879,0.1638
3781,439,439,0.857
3782,439,439,1.0
3783,439,439,1.0
3784,439,439,1.0
3785,439,439,0.9999
3786,439,439,1.0
3787,439,439,0.9887
3788,439,439,0.9997
3789,439,479,0.2143
3790,44,44,0.9641
3791,44,44,0.9982
3792,44,44,0.8366
3793,44,52,0.885
3794,44,53,0.8114
3795,44,42,0.8288
3796,44,44,0.2662
3797,44,44,0.7652
3798,44,46,0.8464
3799,44,42,0.6696
3800,440,440,0.8041
3801,440,440,0.7597
3802,440,440,0.9901
3803,440,440,0.7953
3804,440,440,0.8197
3805,440,440,0.996
3806,440,440,0.5479
3807,440,440,0.724
3808,440,784,0.8883
3809,440,966,0.5517
3810,441,441,0.9865
3811,441,572,0.4608
3812,441,440,0.8867
3813,441,967,0.9496
3814,441,441,0.9049
3815,441,441,0.9981
3816,441,440,0.9322
3817,441,765,0.6897
3818,441,440,0.6172
3819,441,441,0.9973
3820,442,497,0.8293
3821,442,442,0.7071
3822,442,663,0.4336
3823,442,442,0.9892
3824,442,442,0.6793
3825,442,970,0.9984
3826,442,442,0.9244
3827,442,663,0.9686
3828,442,497,0.7181
3829,442,497,0.7872
3830,443,929,0.4714
3831,443,443,0.4204
3832,443,520,0.519
3833,443,887,0.254
3834,443,443,0.9998
3835,443,443,0.9704
3836,443,443,1.0
3837,443,606,0.7766
3838,443,443,0.9676
3839,443,443,0.9994
3840,444,518,0.0805
3841,444,975,0.2096
3842,444,444,0.9988
3843,444,444,0.9892
3844,444,671,0.258
3845,444,444,0.987
3846,444,444,0.9288
3847,444,444,0.9744
3848,444,978,0.4528
3849,444,444,0.7844
3850,445,445,0.6476
3851,445,445,0.84
3852,445,445,0.784
3853,445,445,0.7013
3854,445,445,0.8684
3855,445,890,0.1824
3856,445,837,0.6524
3857,445,972,0.9556
3858,445,445,0.5395
3859,445,655,0.3953
3860,446,446,0.9999
3861,446,549,0.6391
3862,446,473,0.4683
3863,446,446,0.9816
3864,446,446,0.5058
3865,446,446,0.9173
3866,446,446,0.9955
3867,446,549,0.8694
3868,446,409,0.5601
3869,446,592,0.3599
3870,447,447,1.0
3871,447,447,1.0
3872,447,447,0.9489
3873,447,477,0.625
3874,447,686,0.358
3875,447,447,0.77
3876,447,447,0.68
3877,447,447,0.9992
3878,447,447,0.9995
3879,447,447,0.999
3880,448,448,0.999
3881,448,448,0.9998
3882,448,448,0.9883
3883,448,448,1.0
3884,448,448,1.0
3885,448,425,0.9946
3886,448,699,0.415
3887,448,8,0.6001
3888,448,448,1.0
3889,448,448,0.9958
3890,449,449,0.8577
3891,449,536,0.7316
3892,449,980,0.3899
3893,449,525,0.9336
3894,449,449,0.9653
3895,449,472,0.4573
3896,449,449,0.8691
3897,449,449,0.9998
3898,449,972,0.1535
3899,449,703,0.1777
3900,45,34,0.172
3901,45,45,1.0
3902,45,45,0.9912
3903,45,45,0.9956
3904,45,45,0.6753
3905,45,71,0.2329
3906,45,45,0.998
3907,45,45,0.9989
3908,45,45,0.9964
3909,45,45,0.995
3910,450,450,0.998
3911,450,450,1.0
3912,450,450,0.9085
3913,450,450,1.0
3914,450,450,1.0
3915,450,450,0.9699
3916,450,450,0.9989
3917,450,450,0.9996
3918,450,450,0.9992
3919,450,450,0.9997
3920,451,451,1.0
3921,451,451,0.9997
3922,451,834,0.3898
3923,451,451,1.0
3924,451,451,0.8004
3925,451,451,0.9967
3926,451,451,0.9998
3927,451,784,0.2849
3928,451,736,0.1746
3929,451,515,0.9975
3930,452,570,0.3995
3931,452,824,0.8476
3932,452,903,0.5017
3933,452,808,0.9902
3934,452,452,0.9925
3935,452,601,0.8891
3936,452,653,0.3225
3937,452,600,0.4253
3938,452,515,0.777
3939,452,452,0.474
3940,453,453,0.9743
3941,453,453,0.6666
3942,453,624,0.3497
3943,453,453,0.8987
3944,453,453,0.9392
3945,453,454,0.3645
3946,453,526,0.2079
3947,453,453,0.6911
3948,453,453,0.9399
3949,453,624,0.7909
3950,454,624,0.4491
3951,454,860,0.6495
3952,454,454,0.5427
3953,454,454,0.5225
3954,454,454,0.3586
3955,454,498,0.8746
3956,454,454,0.7466
3957,454,860,0.892
3958,454,454,0.6412
3959,454,454,0.7855
3960,455,737,0.9396
3961,455,767,0.9634
3962,455,892,0.3627
3963,455,647,0.1991
3964,455,710,0.7825
3965,455,455,1.0
3966,455,455,0.9006
3967,455,443,0.3125
3968,455,455,1.0
3969,455,455,0.9804
3970,456,456,1.0
3971,456,657,0.4234
3972,456,456,0.2985
3973,456,456,0.3253
3974,456,456,0.7256
3975,456,749,0.9146
3976,456,789,0.3426
3977,456,456,0.9805
3978,456,456,0.9647
3979,456,456,0.9972
3980,457,678,0.4251
3981,457,834,0.3973
3982,457,457,0.0686
3983,457,834,0.8677
3984,457,457,0.7449
3985,457,457,0.9984
3986,457,601,0.3762
3987,457,906,0.1609
3988,457,367,0.1675
3989,457,921,0.718
3990,458,458,0.989
3991,458,458,0.9978
3992,458,458,0.9999
3993,458,557,0.8617
3994,458,458,0.9911
3995,458,458,0.988
3996,458,458,0.9999
3997,458,458,0.9998
3998,458,458,0.38
3999,458,406,0.4333
4000,459,459,0.6215
4001,459,650,0.2485
4002,459,457,0.8953
4003,459,638,0.527
4004,459,837,0.1583
4005,459,999,0.2233
4006,459,459,0.653
4007,459,854,0.2587
4008,459,602,0.1135
4009,459,459,0.9933
4010,46,40,0.8638
4011,46,32,0.2948
4012,46,46,0.1994
4013,46,46,0.9136
4014,46,44,0.5116
4015,46,36,0.2027
4016,46,357,0.0451
4017,46,58,0.1676
4018,46,44,0.9169
4019,46,46,0.6776
4020,460,460,0.8033
4021,460,460,0.8397
4022,460,975,0.5229
4023,460,718,0.9718
4024,460,978,0.9004
4025,460,718,0.6855
4026,460,460,0.9127
4027,460,460,0.6054
4028,460,978,0.4375
4029,460,975,0.6588
4030,461,787,0.8952
4031,461,461,0.7613
4032,461,524,0.5374
4033,461,461,0.5958
4034,461,524,0.5407
4035,461,777,0.9003
4036,461,524,0.6737
4037,461,524,0.8185
4038,461,428,0.8676
4039,461,461,0.5764
4040,462,731,0.4226
4041,462,813,0.1082
4042,462,998,0.2678
4043,462,462,0.9751
4044,462,462,1.0
4045,462,733,0.3627
4046,462,882,0.2675
4047,462,462,0.9748
4048,462,765,0.608
4049,462,522,0.6376
4050,463,463,0.9997
4051,463,463,0.973
4052,463,463,0.5872
4053,463,653,0.4129
4054,463,738,0.3262
4055,463,463,0.9605
4056,463,544,0.2779
4057,463,463,0.9599
4058,463,473,0.3913
4059,463,704,0.2173
4060,464,610,0.9953
4061,464,464,0.9992
4062,464,893,0.0896
4063,464,464,0.7489
4064,464,464,0.7921
4065,464,679,0.6211
4066,464,464,0.8936
4067,464,414,0.8612
4068,464,608,0.4161
4069,464,893,0.6149
4070,465,465,0.8452
4071,465,652,0.765
4072,465,465,0.9829
4073,465,652,0.8376
4074,465,465,0.9973
4075,465,763,0.4194
4076,465,465,0.9998
4077,465,608,0.1505
4078,465,465,0.5155
4079,465,413,0.4178
4080,466,466,0.9933
4081,466,466,0.9996
4082,466,404,0.4051
4083,466,466,0.9569
4084,466,466,1.0
4085,466,466,0.944
4086,466,466,0.9963
4087,466,466,0.9939
4088,466,466,0.997
4089,466,466,0.9942
4090,467,933,0.973
4091,467,728,0.6616
4092,467,467,0.9959
4093,467,467,1.0
4094,467,467,0.8199
4095,467,467,0.9998
4096,467,582,0.5148
4097,467,467,0.9666
4098,467,467,0.9944
4099,467,467,0.9916
4100,468,468,0.9426
4101,468,468,0.9738
4102,468,468,0.9952
4103,468,817,0.5958
4104,468,468,0.9922
4105,468,468,0.9672
4106,468,468,0.6426
4107,468,468,0.999
4108,468,743,0.221
4109,468,971,0.3296
4110,469,469,0.9988
4111,469,469,0.8719
4112,469,469,0.9993
4113,469,556,0.6953
4114,469,469,0.9694
4115,469,740,0.2187
4116,469,567,0.5387
4117,469,469,0.9874
4118,469,427,0.7991
4119,469,469,0.9664
4120,47,47,0.9996
4121,47,47,0.9805
4122,47,47,0.6858
4123,47,47,0.9646
4124,47,32,0.6191
4125,47,47,0.6402
4126,47,47,0.9968
4127,47,47,0.999
4128,47,47,0.6422
4129,47,85,0.2917
4130,470,835,0.2839
4131,470,827,0.9392
4132,470,470,0.9982
4133,470,743,0.3471
4134,470,577,0.3122
4135,470,406,0.2389
4136,470,470,0.9949
4137,470,624,0.5175
4138,470,470,0.7643
4139,470,470,0.4174
4140,471,471,0.9991
4141,471,471,0.9998
4142,471,471,0.9813
4143,471,471,0.9998
4144,471,974,0.754
4145,471,471,0.9994
4146,471,471,0.999
4147,471,847,0.9981
4148,471,471,0.4769
4149,471,802,0.32
4150,472,472,0.8065
4151,472,472,0.6445
4152,472,472,0.9039
4153,472,472,0.5457
4154,472,472,0.9307
4155,472,472,0.8078
4156,472,693,0.4207
4157,472,472,0.7369
4158,472,693,0.6751
4159,472,472,0.8075
4160,473,473,0.5714
4161,473,473,0.6999
4162,473,754,0.2074
4163,473,844,0.995
4164,473,473,0.9019
4165,473,473,0.9916
4166,473,845,0.8197
4167,473,473,0.8589
4168,473,827,0.1665
4169,473,623,0.7924
4170,474,658,0.6917
4171,474,474,0.9611
4172,474,765,0.1703
4173,474,474,0.9288
4174,474,921,0.2477
4175,474,885,0.2057
4176,474,885,0.4627
4177,474,633,0.1458
4178,474,474,0.9768
4179,474,411,0.4696
4180,475,475,0.9984
4181,475,475,0.9988
4182,475,851,0.438
4183,475,475,0.9968
4184,475,836,0.6131
4185,475,475,0.9939
4186,475,475,0.9841
4187,475,475,0.7411
4188,475,475,0.8753
4189,475,475,0.9999
4190,476,476,1.0
4191,476,476,0.9999
4192,476,476,1.0
4193,476,562,0.9452
4194,476,476,1.0
4195,476,497,0.3086
4196,476,476,1.0
4197,476,727,0.9222
4198,476,476,0.9999
4199,476,476,0.9919
4200,477,477,0.6694
4201,477,740,0.9813
4202,477,477,0.591
4203,477,477,0.9859
4204,477,424,0.0758
4205,477,477,0.9765
4206,477,477,0.3517
4207,477,764,0.7711
4208,477,477,0.3935
4209,477,477,0.551
4210,478,478,0.4581
4211,478,423,0.8128
4212,478,478,0.9901
4213,478,478,0.9926
4214,478,478,0.3246
4215,478,478,0.3179
4216,478,410,0.9654
4217,478,359,0.1971
4218,478,478,0.9228
4219,478,700,0.4161
4220,479,817,0.6274
4221,479,479,0.3541
4222,479,479,0.3857
4223,479,479,0.9815
4224,479,479,0.9996
4225,479,479,0.4359
4226,479,468,0.6744
4227,479,468,0.6468
4228,479,468,0.9809
4229,479,479,0.9322
4230,48,48,0.9949
4231,48,42,0.7227
4232,48,48,0.9406
4233,48,48,0.928
4234,48,48,0.9754
4235,48,50,0.5059
4236,48,43,0.6363
4237,48,48,0.9961
4238,48,42,0.5008
4239,48,48,0.9983
4240,480,666,0.3138
4241,480,480,0.9999
4242,480,480,1.0
4243,480,480,0.9998
4244,480,480,0.7103
4245,480,704,0.5894
4246,480,480,0.4303
4247,480,480,0.9643
4248,480,480,0.2583
4249,480,480,0.9621
4250,481,761,0.2111
4251,481,485,0.5753
4252,481,844,0.4608
4253,481,855,0.9115
4254,481,819,0.8165
4255,481,485,0.7889
4256,481,891,0.1449
4257,481,481,0.9888
4258,481,481,0.5128
4259,481,481,0.9772
4260,482,638,0.4285
4261,482,848,0.6193
4262,482,482,0.4287
4263,482,482,0.512
4264,482,848,0.586
4265,482,485,0.6609
4266,482,575,0.3789
4267,482,848,0.5391
4268,482,528,0.2855
4269,482,482,0.4455
4270,483,483,0.9713
4271,483,483,0.72
4272,483,970,0.2504
4273,483,483,0.97
4274,483,663,0.7104
4275,483,483,0.843
4276,483,483,0.9509
4277,483,483,0.9569
4278,483,483,0.7342
4279,483,460,0.3191
4280,484,484,0.8177
4281,484,871,0.691
4282,484,871,0.9201
4283,484,484,0.8544
4284,484,833,0.1764
4285,484,536,0.3983
4286,484,484,0.5988
4287,484,408,0.4105
4288,484,484,0.504
4289,484,871,0.7185
4290,485,485,0.6431
4291,485,916,0.8298
4292,485,475,0.2265
4293,485,485,0.7996
4294,485,770,0.8774
4295,485,707,0.17
4296,485,485,0.9229
4297,485,485,0.5581
4298,485,485,0.9213
4299,485,485,0.6742
4300,486,699,0.4241
4301,486,486,0.6463
4302,486,428,0.1724
4303,486,819,0.6881
4304,486,486,0.7909
4305,486,486,0.9618
4306,486,486,0.9779
4307,486,486,0.7409
4308,486,525,0.1874
4309,486,486,0.9973
4310,487,487,0.9144
4311,487,487,0.2145
4312,487,605,0.992
4313,487,605,0.9612
4314,487,851,0.3991
4315,487,487,0.3759
4316,487,608,0.1788
4317,487,605,0.2635
4318,487,754,0.4699
4319,487,487,0.8332
4320,488,488,0.9764
4321,488,488,0.764
4322,488,47,0.1667
4323,488,488,0.7369
4324,488,461,0.5865
4325,488,600,0.2736
4326,488,464,0.3299
4327,488,679,0.882
4328,488,679,0.4953
4329,488,488,0.9939
4330,489,489,0.9899
4331,489,489,0.9999
4332,489,843,0.5266
4333,489,743,0.8062
4334,489,489,0.87
4335,489,807,0.4414
4336,489,489,0.9901
4337,489,549,0.4988
4338,489,489,0.2605
4339,489,489,0.9995
4340,49,49,0.9566
4341,49,49,0.9944
4342,49,49,0.5571
4343,49,49,0.9944
4344,49,979,0.3072
4345,49,462,0.7704
4346,49,49,0.9587
4347,49,49,0.9993
4348,49,50,0.6114
4349,49,49,0.9798
4350,490,490,0.8608
4351,490,490,0.9998
4352,490,488,0.8017
4353,490,636,0.8342
4354,490,490,0.6731
4355,490,490,0.3491
4356,490,488,0.63
4357,490,490,0.8764
4358,490,490,0.5353
4359,490,887,0.9942
4360,491,491,0.9993
4361,491,615,0.2968
4362,491,546,0.1035
4363,491,671,0.2504
4364,491,695,0.2491
4365,491,491,0.9999
4366,491,491,0.9997
4367,491,583,0.0841
4368,491,491,0.9903
4369,491,491,0.9983
4370,492,339,0.3873
4371,492,588,0.2528
4372,492,492,0.8128
4373,492,492,0.9469
4374,492,496,0.1188
4375,492,492,0.682
4376,492,532,0.2136
4377,492,516,0.4308
4378,492,556,0.4202
4379,492,492,0.988
4380,493,493,0.9975
4381,493,493,0.9899
4382,493,493,0.9617
4383,493,553,0.6764
4384,493,493,0.9976
4385,493,553,0.3768
4386,493,493,0.9884
4387,493,493,0.913
4388,493,553,0.6085
4389,493,493,0.6725
4390,494,600,0.2637
4391,494,442,0.8571
4392,494,577,0.5318
4393,494,494,0.9932
4394,494,577,0.7758
4395,494,804,0.1673
4396,494,577,0.8386
4397,494,442,0.3532
4398,494,494,0.9727
4399,494,442,0.7845
4400,495,495,0.7193
4401,495,495,0.9999
4402,495,495,0.4549
4403,495,886,0.6473
4404,495,495,0.8415
4405,495,495,0.8691
4406,495,495,0.9609
4407,495,894,0.877
4408,495,860,0.4164
4409,495,495,0.9998
4410,496,496,0.9999
4411,496,496,0.9893
4412,496,496,0.8602
4413,496,496,0.9472
4414,496,496,0.9999
4415,496,496,0.709
4416,496,443,0.4526
4417,496,496,0.9948
4418,496,496,1.0
4419,496,788,0.1924
4420,497,887,0.325
4421,497,832,0.4025
4422,497,884,0.8533
4423,497,663,0.4557
4424,497,468,0.1468
4425,497,497,0.6059
4426,497,497,0.9733
4427,497,663,0.4782
4428,497,538,0.2382
4429,497,887,0.4368
4430,498,692,0.2573
4431,498,498,1.0
4432,498,498,1.0
4433,498,498,0.5773
4434,498,498,0.7057
4435,498,498,1.0
4436,498,498,0.9978
4437,498,498,1.0
4438,498,654,0.2135
4439,498,762,0.4471
4440,499,499,0.4084
4441,499,499,0.9944
4442,499,499,0.9896
4443,499,777,0.8434
4444,499,499,0.5241
4445,499,499,0.7259
4446,499,499,0.7971
4447,499,499,0.7765
4448,499,499,0.8121
4449,499,499,0.9832
4450,5,5,0.3097
4451,5,5,0.7028
4452,5,6,0.9002
4453,5,5,0.9093
4454,5,110,0.4401
4455,5,150,0.3919
4456,5,6,0.908
4457,5,5,0.8008
4458,5,5,0.9789
4459,5,5,0.9967
4460,50,29,0.9691
4461,50,50,0.92
4462,50,50,0.9941
4463,50,50,0.9993
4464,50,50,0.9498
4465,50,50,0.9924
4466,50,50,0.7426
4467,50,49,0.9826
4468,50,50,0.948
4469,50,50,0.9717
4470,500,500,0.7489
4471,500,500,0.3146
4472,500,500,0.9996
4473,500,500,0.9049
4474,500,500,0.9117
4475,500,500,0.9492
4476,500,500,0.9956
4477,500,500,0.9654
4478,500,649,0.4798
4479,500,500,0.966
4480,501,824,0.5208
4481,501,562,0.4017
4482,501,787,0.3746
4483,501,501,0.6229
4484,501,458,0.6455
4485,501,501,0.9947
4486,501,399,0.635
4487,501,501,0.4624
4488,501,501,0.5519
4489,501,501,0.6593
4490,502,502,0.9004
4491,502,702,0.3855
4492,502,502,0.9754
4493,502,502,0.5193
4494,502,608,0.5209
4495,502,774,0.2921
4496,502,819,0.791
4497,502,502,0.894
4498,502,774,0.5387
4499,502,502,0.5467
4500,503,503,0.9888
4501,503,503,0.7423
4502,503,503,0.3933
4503,503,503,0.7882
4504,503,503,0.9843
4505,503,503,1.0
4506,503,503,0.5316
4507,503,503,0.7426
4508,503,503,0.5146
4509,503,887,0.3505
4510,504,968,0.9209
4511,504,968,0.4804
4512,504,968,0.3793
4513,504,967,0.9393
4514,504,967,0.3259
4515,504,415,0.2562
4516,504,968,0.4445
4517,504,968,0.6642
4518,504,504,0.9478
4519,504,828,0.3293
4520,505,600,0.3324
4521,505,849,0.377
4522,505,505,0.7347
4523,505,566,0.9909
4524,505,849,0.5338
4525,505,505,0.4786
4526,505,505,0.3333
4527,505,647,0.6815
4528,505,849,0.5856
4529,505,633,0.9939
4530,506,534,0.3524
4531,506,438,0.6523
4532,506,113,0.9999
4533,506,506,0.9448
4534,506,506,0.9997
4535,506,506,0.9937
4536,506,813,0.3168
4537,506,506,0.6129
4538,506,506,0.9995
4539,506,506,0.9951
4540,507,695,0.6911
4541,507,480,0.8795
4542,507,784,0.5693
4543,507,507,0.9972
4544,507,507,0.9916
4545,507,695,0.8493
4546,507,507,0.998
4547,507,507,0.9698
4548,507,507,1.0
4549,507,507,0.7955
4550,508,681,0.7089
4551,508,508,0.8726
4552,508,810,0.4023
4553,508,508,0.895
4554,508,782,0.2582
4555,508,508,0.7083
4556,508,508,0.544
4557,508,508,0.6603
4558,508,681,0.314
4559,508,681,0.6037
4560,509,509,0.6888
4561,509,582,0.2707
4562,509,919,0.1618
4563,509,860,0.9779
4564,509,415,0.1736
4565,509,582,0.4428
4566,509,509,0.6006
4567,509,865,0.8189
4568,509,865,0.7199
4569,509,398,0.3506
4570,51,51,1.0
4571,51,850,0.4647
4572,51,895,0.255
4573,51,51,0.9999
4574,51,51,0.9999
4575,51,51,1.0
4576,51,51,1.0
4577,51,690,0.2924
4578,51,51,0.9999
4579,51,51,1.0
4580,510,510,0.8453
4581,510,510,0.4191
4582,510,536,0.4845
4583,510,510,0.683
4584,510,510,0.4856
4585,510,554,0.3958
4586,510,510,0.9999
4587,510,510,0.9967
4588,510,460,0.4716
4589,510,510,0.7824
4590,511,817,0.3352
4591,511,511,0.7721
4592,511,876,0.457
4593,511,717,0.8299
4594,511,817,0.6144
4595,511,751,0.8519
4596,511,511,0.6651
4597,511,817,0.3354
4598,511,511,0.9996
4599,511,627,0.3582
4600,512,512,0.9389
4601,512,512,0.9343
4602,512,512,0.9998
4603,512,473,0.9636
4604,512,679,0.4688
4605,512,512,0.9844
4606,512,512,0.9996
4607,512,512,0.9999
4608,512,512,0.8144
4609,512,512,0.999
4610,513,513,0.6332
4611,513,513,0.7874
4612,513,513,0.9713
4613,513,513,0.7181
4614,513,513,0.9973
4615,513,513,0.4984
4616,513,401,0.9885
4617,513,513,0.9398
4618,513,875,0.6443
4619,513,566,0.7848
4620,514,514,0.6194
4621,514,514,0.9989
4622,514,514,0.8617
4623,514,762,0.4177
4624,514,514,0.9996
4625,514,608,0.6559
4626,514,420,0.4412
4627,514,819,0.2116
4628,514,808,0.9475
4629,514,501,0.3441
4630,515,515,0.9974
4631,515,808,0.5331
4632,515,515,0.9987
4633,515,515,0.9526
4634,515,690,0.1027
4635,515,515,0.9993
4636,515,339,0.9514
4637,515,869,0.3614
4638,515,515,0.2404
4639,515,515,0.9901
4640,516,669,0.6111
4641,516,427,0.9044
4642,516,431,0.9088
4643,516,516,0.9901
4644,516,520,0.994
4645,516,564,0.3197
4646,516,722,0.451
4647,516,520,0.3202
4648,516,431,0.8873
4649,516,493,0.2342
4650,517,510,0.3865
4651,517,517,0.9926
4652,517,718,0.8196
4653,517,517,0.6875
4654,517,517,0.7102
4655,517,517,0.7043
4656,517,595,0.5017
4657,517,517,0.8645
4658,517,517,0.9966
4659,517,517,0.5723
4660,518,452,0.6056
4661,518,671,0.7704
4662,518,450,0.9315
4663,518,518,0.9704
4664,518,757,0.1565
4665,518,560,0.8271
4666,518,518,0.2372
4667,518,830,0.5193
4668,518,665,0.8391
4669,518,518,0.5805
4670,519,467,0.4955
4671,519,492,0.6527
4672,519,519,0.9929
4673,519,707,0.1167
4674,519,519,0.9964
4675,519,791,0.8142
4676,519,803,0.4129
4677,519,428,0.6726
4678,519,670,0.2584
4679,519,920,0.2612
4680,52,52,0.9527
4681,52,52,0.9975
4682,52,52,0.9668
4683,52,52,0.996
4684,52,60,0.343
4685,52,52,0.6934
4686,52,52,0.9884
4687,52,52,0.9442
4688,52,52,0.9989
4689,52,52,0.9952
4690,520,520,0.9842
4691,520,520,0.8538
4692,520,520,0.9695
4693,520,520,0.985
4694,520,520,0.6962
4695,520,697,0.6872
4696,520,520,0.9622
4697,520,520,0.6016
4698,520,520,0.9476
4699,520,520,0.8626
4700,521,521,0.8882
4701,521,521,0.9934
4702,521,521,0.8553
4703,521,521,0.9707
4704,521,521,1.0
4705,521,521,0.9764
4706,521,521,0.9992
4707,521,935,0.5559
4708,521,926,0.9688
4709,521,923,0.3111
4710,522,644,0.6098
4711,522,522,0.9994
4712,522,574,0.6917
4713,522,522,0.9904
4714,522,522,0.925
4715,522,522,0.999
4716,522,519,0.8965
4717,522,731,0.2969
4718,522,522,0.9997
4719,522,522,0.9971
4720,523,977,0.4582
4721,523,559,0.9005
4722,523,412,0.7033
4723,523,860,0.8807
4724,523,456,0.5272
4725,523,399,0.7489
4726,523,655,0.718
4727,523,879,0.1476
4728,523,523,1.0
4729,523,704,0.2852
4730,524,524,0.3142
4731,524,524,0.6072
4732,524,524,0.5386
4733,524,865,0.3837
4734,524,524,0.6678
4735,524,524,0.398
4736,524,524,0.6685
4737,524,461,0.6388
4738,524,524,0.589
4739,524,524,0.1685
4740,525,525,1.0
4741,525,536,0.2528
4742,525,716,0.1003
4743,525,525,1.0
4744,525,536,0.6374
4745,525,460,0.6434
4746,525,978,0.371
4747,525,525,0.999
4748,525,979,0.3608
4749,525,128,0.1461
4750,526,526,0.2763
4751,526,527,0.4235
4752,526,495,0.3519
4753,526,532,0.7301
4754,526,713,0.6698
4755,526,532,0.4041
4756,526,564,0.6399
4757,526,532,0.8279
4758,526,526,0.7262
4759,526,526,0.3966
4760,527,527,0.2771
4761,527,545,0.1895
4762,527,527,0.312
4763,527,527,0.3848
4764,527,782,0.2473
4765,527,527,0.2955
4766,527,859,0.1462
4767,527,508,0.5585
4768,527,527,0.4828
4769,527,782,0.4464
4770,528,786,0.6381
4771,528,528,0.8255
4772,528,893,0.2909
4773,528,528,0.9997
4774,528,528,0.3185
4775,528,528,0.9924
4776,528,528,0.9959
4777,528,528,0.9977
4778,528,528,0.999
4779,528,528,1.0
4780,529,419,0.3161
4781,529,529,0.6329
4782,529,529,0.3758
4783,529,529,0.6251
4784,529,529,0.6632
4785,529,529,0.6262
4786,529,529,0.5876
4787,529,787,0.7982
4788,529,529,0.2884
4789,529,529,0.9998
4790,53,52,0.4901
4791,53,53,0.571
4792,53,53,0.9988
4793,53,53,0.9435
4794,53,53,0.9984
4795,53,53,0.9399
4796,53,53,0.9964
4797,53,53,0.5617
4798,53,53,0.7165
4799,53,53,0.8263
4800,530,530,0.9596
